Local Date,Local Time,Close,Net,%Chg,Open,Low,High
28-Jun-2023,13:05,"7,631.88",+1.34,+0.02%,"7,630.55","7,620.54","7,633.09"
28-Jun-2023,13:00,"7,630.54",+5.85,+0.08%,"7,623.50","7,617.30","7,631.08"
28-Jun-2023,12:55,"7,624.69",-7.30,-0.10%,"7,631.93","7,618.44","7,636.03"
28-Jun-2023,12:50,"7,631.99",+0.22,+0.00%,"7,631.87","7,627.96","7,638.22"
28-Jun-2023,12:45,"7,631.77",-15.72,-0.21%,"7,647.11","7,630.75","7,652.41"
28-Jun-2023,12:40,"7,647.49",-5.01,-0.07%,"7,652.80","7,642.52","7,654.59"
28-Jun-2023,12:35,"7,652.50",-7.91,-0.10%,"7,659.41","7,648.03","7,659.41"
28-Jun-2023,12:30,"7,660.41",-25.07,-0.33%,"7,683.15","7,658.00","7,683.66"
28-Jun-2023,12:25,"7,685.48",-12.03,-0.16%,"7,697.14","7,685.48","7,697.14"
28-Jun-2023,12:20,"7,697.51",+0.60,+0.01%,"7,695.14","7,695.14","7,698.51"
28-Jun-2023,12:15,"7,696.91",+14.67,+0.19%,"7,682.36","7,682.07","7,696.91"
28-Jun-2023,12:10,"7,682.24",+3.69,+0.05%,"7,677.93","7,673.23","7,682.24"
28-Jun-2023,12:05,"7,678.55",+2.17,+0.03%,"7,676.91","7,668.25","7,679.21"
28-Jun-2023,12:00,"7,676.38",+2.60,+0.03%,"7,670.99","7,669.45","7,676.38"
28-Jun-2023,11:55,"7,673.78",+6.14,+0.08%,"7,667.91","7,666.85","7,674.78"
28-Jun-2023,11:50,"7,667.64",-7.44,-0.10%,"7,676.68","7,667.05","7,676.68"
28-Jun-2023,11:45,"7,675.08",-0.64,-0.01%,"7,675.55","7,668.95","7,676.24"
28-Jun-2023,11:40,"7,675.72",+8.86,+0.12%,"7,668.63","7,667.06","7,677.10"
28-Jun-2023,11:35,"7,666.86",+12.70,+0.17%,"7,654.81","7,654.28","7,667.41"
28-Jun-2023,11:30,"7,654.16",-4.44,-0.06%,"7,652.23","7,644.69","7,655.61"
28-Jun-2023,11:25,"7,658.60",-12.65,-0.16%,"7,670.22","7,656.38","7,670.22"
28-Jun-2023,11:20,"7,671.25",+12.09,+0.16%,"7,661.65","7,654.91","7,671.99"
28-Jun-2023,11:15,"7,659.16",-22.32,-0.29%,"7,679.81","7,659.16","7,679.81"
28-Jun-2023,11:10,"7,681.48",+1.42,+0.02%,"7,682.05","7,676.68","7,683.46"
28-Jun-2023,11:05,"7,680.06",+6.36,+0.08%,"7,674.60","7,674.60","7,682.03"
28-Jun-2023,11:00,"7,673.70",-8.36,-0.11%,"7,683.67","7,673.70","7,686.94"
28-Jun-2023,10:55,"7,682.06",-1.25,-0.02%,"7,683.08","7,679.65","7,687.41"
28-Jun-2023,10:50,"7,683.31",+12.84,+0.17%,"7,669.24","7,669.24","7,683.31"
28-Jun-2023,10:45,"7,670.47",-2.80,-0.04%,"7,669.71","7,668.36","7,673.28"
28-Jun-2023,10:40,"7,673.27",+12.30,+0.16%,"7,661.20","7,661.20","7,674.69"
28-Jun-2023,10:35,"7,660.97",+10.22,+0.13%,"7,649.34","7,647.87","7,663.88"
28-Jun-2023,10:30,"7,650.75",+18.30,+0.24%,"7,632.62","7,632.10","7,650.75"
28-Jun-2023,10:25,"7,632.45",+0.63,+0.01%,"7,631.55","7,631.55","7,642.67"
28-Jun-2023,10:20,"7,631.82",+31.10,+0.41%,"7,606.81","7,604.37","7,632.45"
28-Jun-2023,10:15,"7,600.72",-7.24,-0.10%,"7,612.69","7,599.59","7,614.48"
28-Jun-2023,10:10,"7,607.96",-3.39,-0.04%,"7,612.45","7,605.62","7,615.95"
28-Jun-2023,10:05,"7,611.35",-7.60,-0.10%,"7,621.21","7,611.35","7,621.53"
28-Jun-2023,10:00,"7,618.95",+13.90,+0.18%,"7,605.93","7,605.80","7,628.67"
28-Jun-2023,09:55,"7,605.05",-13.81,-0.18%,"7,618.11","7,605.05","7,619.50"
28-Jun-2023,09:50,"7,618.86",+2.35,+0.03%,"7,618.18","7,601.55","7,618.86"
28-Jun-2023,09:45,"7,616.51",-11.83,-0.16%,"7,627.83","7,616.51","7,635.48"
28-Jun-2023,09:40,"7,628.34",+10.49,+0.14%,"7,613.20","7,608.83","7,631.50"
28-Jun-2023,09:35,"7,617.85",-28.03,-0.37%,"7,645.88","7,598.05","7,645.88"
27-Jun-2023,16:20,"7,645.88",+0.10,+0.00%,"7,645.88","7,645.88","7,645.88"
27-Jun-2023,16:05,"7,645.78",-0.44,-0.01%,"7,645.64","7,645.64","7,645.78"
27-Jun-2023,16:00,"7,646.22",+2.47,+0.03%,"7,646.84","7,640.46","7,646.84"
27-Jun-2023,15:55,"7,643.75",-11.71,-0.15%,"7,656.17","7,643.75","7,656.17"
27-Jun-2023,15:50,"7,655.46",+1.03,+0.01%,"7,655.03","7,651.25","7,657.80"
27-Jun-2023,15:45,"7,654.43",+3.22,+0.04%,"7,650.89","7,650.89","7,655.41"
27-Jun-2023,15:40,"7,651.21",-1.74,-0.02%,"7,653.30","7,648.86","7,653.30"
27-Jun-2023,15:35,"7,652.95",-9.91,-0.13%,"7,662.65","7,652.33","7,662.65"
27-Jun-2023,15:30,"7,662.86",+4.41,+0.06%,"7,659.06","7,655.55","7,662.87"
27-Jun-2023,15:25,"7,658.45",+4.80,+0.06%,"7,654.48","7,652.25","7,658.45"
27-Jun-2023,15:20,"7,653.65",-5.07,-0.07%,"7,659.33","7,653.65","7,659.33"
27-Jun-2023,15:15,"7,658.72",+4.77,+0.06%,"7,654.13","7,651.80","7,658.72"
27-Jun-2023,15:10,"7,653.95",+5.64,+0.07%,"7,649.08","7,649.08","7,655.47"
27-Jun-2023,15:05,"7,648.31",+3.96,+0.05%,"7,643.97","7,643.97","7,651.87"
27-Jun-2023,15:00,"7,644.35",-11.45,-0.15%,"7,654.29","7,644.35","7,654.93"
27-Jun-2023,14:55,"7,655.80",+7.21,+0.09%,"7,649.06","7,648.77","7,656.76"
27-Jun-2023,14:50,"7,648.59",+3.96,+0.05%,"7,644.50","7,642.09","7,650.14"
27-Jun-2023,14:45,"7,644.63",-3.30,-0.04%,"7,648.02","7,643.03","7,648.02"
27-Jun-2023,14:40,"7,647.93",-5.21,-0.07%,"7,653.84","7,647.93","7,656.82"
27-Jun-2023,14:35,"7,653.14",+2.15,+0.03%,"7,650.81","7,650.16","7,655.07"
27-Jun-2023,14:30,"7,650.99",+2.26,+0.03%,"7,649.19","7,647.68","7,651.57"
27-Jun-2023,14:25,"7,648.73",-0.39,-0.01%,"7,648.82","7,645.69","7,650.63"
27-Jun-2023,14:20,"7,649.12",+5.31,+0.07%,"7,645.15","7,644.56","7,649.12"
27-Jun-2023,14:15,"7,643.81",+9.27,+0.12%,"7,635.70","7,635.70","7,644.41"
27-Jun-2023,14:10,"7,634.54",-7.24,-0.09%,"7,641.81","7,633.69","7,641.81"
27-Jun-2023,14:05,"7,641.78",-0.44,-0.01%,"7,642.87","7,639.54","7,643.98"
27-Jun-2023,14:00,"7,642.22",+4.66,+0.06%,"7,636.83","7,633.79","7,642.92"
27-Jun-2023,13:55,"7,637.56",-0.80,-0.01%,"7,638.63","7,636.33","7,640.05"
27-Jun-2023,13:50,"7,638.36",+5.86,+0.08%,"7,632.25","7,632.25","7,639.29"
27-Jun-2023,13:45,"7,632.50",+3.84,+0.05%,"7,628.69","7,628.69","7,633.47"
27-Jun-2023,13:40,"7,628.66",+1.24,+0.02%,"7,625.96","7,625.61","7,629.17"
27-Jun-2023,13:35,"7,627.42",+9.18,+0.12%,"7,620.07","7,620.07","7,629.49"
27-Jun-2023,13:30,"7,618.24",-5.55,-0.07%,"7,622.84","7,618.24","7,624.16"
27-Jun-2023,13:25,"7,623.79",+3.87,+0.05%,"7,619.43","7,619.43","7,624.65"
27-Jun-2023,13:20,"7,619.92",+11.46,+0.15%,"7,609.77","7,607.19","7,619.92"
27-Jun-2023,13:15,"7,608.46",-1.14,-0.01%,"7,609.70","7,608.23","7,614.00"
27-Jun-2023,13:10,"7,609.60",+1.44,+0.02%,"7,609.44","7,603.79","7,610.86"
27-Jun-2023,13:05,"7,608.16",-4.33,-0.06%,"7,612.18","7,608.06","7,612.86"
27-Jun-2023,13:00,"7,612.49",-1.23,-0.02%,"7,614.03","7,609.48","7,616.40"
27-Jun-2023,12:55,"7,613.72",-1.87,-0.02%,"7,613.81","7,613.72","7,615.94"
27-Jun-2023,12:50,"7,615.59",+3.90,+0.05%,"7,612.24","7,612.24","7,617.32"
27-Jun-2023,12:45,"7,611.69",+6.76,+0.09%,"7,605.69","7,603.87","7,611.69"
27-Jun-2023,12:40,"7,604.93",+3.03,+0.04%,"7,600.87","7,599.59","7,604.93"
27-Jun-2023,12:35,"7,601.90",+3.18,+0.04%,"7,599.50","7,596.94","7,601.90"
27-Jun-2023,12:30,"7,598.72",+4.38,+0.06%,"7,594.12","7,593.23","7,600.33"
27-Jun-2023,12:25,"7,594.34",+5.03,+0.07%,"7,590.03","7,590.01","7,594.48"
27-Jun-2023,12:20,"7,589.31",-0.27,-0.00%,"7,590.25","7,588.42","7,595.57"
27-Jun-2023,12:15,"7,589.58",+1.69,+0.02%,"7,588.44","7,587.49","7,591.72"
27-Jun-2023,12:10,"7,587.89",-5.56,-0.07%,"7,593.81","7,587.89","7,594.90"
27-Jun-2023,12:05,"7,593.45",+2.38,+0.03%,"7,591.07","7,589.27","7,594.64"
27-Jun-2023,12:00,"7,591.07",-1.27,-0.02%,"7,593.47","7,587.33","7,593.47"
27-Jun-2023,11:55,"7,592.34",+10.96,+0.14%,"7,581.43","7,581.43","7,592.34"
27-Jun-2023,11:50,"7,581.38",-5.57,-0.07%,"7,585.74","7,579.47","7,586.69"
27-Jun-2023,11:45,"7,586.95",+5.00,+0.07%,"7,581.36","7,578.46","7,586.95"
27-Jun-2023,11:40,"7,581.95",+5.80,+0.08%,"7,575.14","7,572.22","7,582.72"
27-Jun-2023,11:35,"7,576.15",+3.25,+0.04%,"7,575.30","7,572.58","7,578.44"
27-Jun-2023,11:30,"7,572.90",+17.34,+0.23%,"7,555.41","7,555.41","7,573.26"
27-Jun-2023,11:25,"7,555.56",+9.63,+0.13%,"7,547.25","7,547.25","7,556.18"
27-Jun-2023,11:20,"7,545.93",+7.94,+0.11%,"7,540.11","7,536.13","7,545.93"
27-Jun-2023,11:15,"7,537.99",+3.09,+0.04%,"7,534.04","7,526.41","7,537.99"
27-Jun-2023,11:10,"7,534.90",-2.33,-0.03%,"7,534.37","7,531.39","7,536.40"
27-Jun-2023,11:05,"7,537.23",-14.04,-0.19%,"7,550.34","7,536.26","7,552.19"
27-Jun-2023,11:00,"7,551.27",-2.21,-0.03%,"7,552.43","7,545.70","7,553.39"
27-Jun-2023,10:55,"7,553.48",+5.78,+0.08%,"7,547.09","7,547.09","7,556.44"
27-Jun-2023,10:50,"7,547.70",+3.25,+0.04%,"7,543.85","7,537.67","7,547.70"
27-Jun-2023,10:45,"7,544.45",-7.24,-0.10%,"7,552.91","7,543.44","7,554.45"
27-Jun-2023,10:40,"7,551.69",+4.73,+0.06%,"7,545.88","7,545.13","7,554.51"
27-Jun-2023,10:35,"7,546.96",-6.06,-0.08%,"7,551.73","7,541.30","7,552.72"
27-Jun-2023,10:30,"7,553.02",+6.13,+0.08%,"7,546.25","7,546.25","7,561.59"
27-Jun-2023,10:25,"7,546.89",+3.70,+0.05%,"7,547.33","7,539.81","7,550.92"
27-Jun-2023,10:20,"7,543.19",+0.26,+0.00%,"7,543.60","7,540.96","7,548.48"
27-Jun-2023,10:15,"7,542.93",-5.33,-0.07%,"7,552.16","7,532.86","7,552.16"
27-Jun-2023,10:10,"7,548.26",-25.32,-0.33%,"7,569.12","7,544.67","7,569.12"
27-Jun-2023,10:05,"7,573.58",+2.77,+0.04%,"7,570.36","7,566.00","7,576.58"
27-Jun-2023,10:00,"7,570.81",-5.17,-0.07%,"7,575.26","7,567.22","7,575.26"
27-Jun-2023,09:55,"7,575.98",+10.55,+0.14%,"7,562.55","7,562.55","7,577.19"
27-Jun-2023,09:50,"7,565.43",+12.21,+0.16%,"7,557.39","7,556.20","7,565.43"
27-Jun-2023,09:45,"7,553.22",-5.66,-0.07%,"7,556.41","7,547.73","7,563.64"
27-Jun-2023,09:40,"7,558.88",+4.91,+0.06%,"7,554.52","7,554.52","7,576.06"
27-Jun-2023,09:35,"7,553.97",+49.80,+0.66%,"7,504.17","7,504.17","7,553.97"
26-Jun-2023,16:20,"7,504.17",+0.06,+0.00%,"7,504.17","7,504.17","7,504.17"
26-Jun-2023,16:05,"7,504.11",-0.88,-0.01%,"7,504.86","7,504.11","7,504.86"
26-Jun-2023,16:00,"7,504.99",-13.44,-0.18%,"7,519.44","7,503.31","7,519.44"
26-Jun-2023,15:55,"7,518.43",-4.32,-0.06%,"7,523.89","7,518.01","7,524.67"
26-Jun-2023,15:50,"7,522.75",-6.89,-0.09%,"7,529.66","7,513.74","7,529.66"
26-Jun-2023,15:45,"7,529.64",-11.70,-0.16%,"7,541.15","7,529.64","7,541.76"
26-Jun-2023,15:40,"7,541.34",+0.45,+0.01%,"7,540.60","7,539.28","7,544.16"
26-Jun-2023,15:35,"7,540.89",+3.41,+0.05%,"7,538.15","7,534.77","7,542.06"
26-Jun-2023,15:30,"7,537.48",-1.22,-0.02%,"7,539.25","7,535.76","7,540.75"
26-Jun-2023,15:25,"7,538.70",-5.87,-0.08%,"7,545.91","7,536.73","7,547.91"
26-Jun-2023,15:20,"7,544.57",-3.12,-0.04%,"7,546.88","7,542.08","7,547.88"
26-Jun-2023,15:15,"7,547.69",-0.06,-0.00%,"7,550.60","7,545.36","7,550.60"
26-Jun-2023,15:10,"7,547.75",+1.88,+0.02%,"7,547.19","7,544.47","7,549.17"
26-Jun-2023,15:05,"7,545.87",+2.24,+0.03%,"7,542.63","7,542.18","7,547.62"
26-Jun-2023,15:00,"7,543.63",-2.66,-0.04%,"7,545.78","7,540.21","7,548.22"
26-Jun-2023,14:55,"7,546.29",+0.92,+0.01%,"7,546.41","7,544.53","7,550.61"
26-Jun-2023,14:50,"7,545.37",-2.73,-0.04%,"7,547.60","7,545.00","7,548.91"
26-Jun-2023,14:45,"7,548.10",+0.19,+0.00%,"7,548.34","7,543.89","7,548.93"
26-Jun-2023,14:40,"7,547.91",+9.93,+0.13%,"7,538.81","7,537.25","7,547.91"
26-Jun-2023,14:35,"7,537.98",+8.32,+0.11%,"7,529.13","7,529.13","7,537.98"
26-Jun-2023,14:30,"7,529.66",+7.93,+0.11%,"7,520.26","7,519.90","7,529.66"
26-Jun-2023,14:25,"7,521.73",-8.49,-0.11%,"7,529.94","7,521.73","7,531.56"
26-Jun-2023,14:20,"7,530.22",-6.45,-0.09%,"7,534.42","7,529.52","7,535.00"
26-Jun-2023,14:15,"7,536.67",+5.85,+0.08%,"7,531.80","7,529.37","7,537.58"
26-Jun-2023,14:10,"7,530.82",+0.64,+0.01%,"7,528.80","7,525.56","7,530.82"
26-Jun-2023,14:05,"7,530.18",+3.43,+0.05%,"7,526.18","7,523.10","7,530.93"
26-Jun-2023,14:00,"7,526.75",+0.43,+0.01%,"7,528.14","7,523.67","7,530.60"
26-Jun-2023,13:55,"7,526.32",-4.06,-0.05%,"7,530.18","7,522.91","7,530.18"
26-Jun-2023,13:50,"7,530.38",+2.17,+0.03%,"7,526.27","7,524.77","7,532.86"
26-Jun-2023,13:45,"7,528.21",-2.61,-0.03%,"7,530.47","7,526.63","7,536.44"
26-Jun-2023,13:40,"7,530.82",-4.37,-0.06%,"7,533.08","7,525.59","7,534.72"
26-Jun-2023,13:35,"7,535.19",+0.59,+0.01%,"7,534.89","7,530.94","7,537.06"
26-Jun-2023,13:30,"7,534.60",+4.71,+0.06%,"7,527.55","7,517.29","7,534.80"
26-Jun-2023,13:25,"7,529.89",+1.81,+0.02%,"7,527.26","7,522.71","7,531.28"
26-Jun-2023,13:20,"7,528.08",+7.10,+0.09%,"7,524.68","7,523.61","7,531.93"
26-Jun-2023,13:15,"7,520.98",-9.55,-0.13%,"7,528.84","7,520.47","7,531.70"
26-Jun-2023,13:10,"7,530.53",+1.79,+0.02%,"7,527.96","7,527.96","7,531.90"
26-Jun-2023,13:05,"7,528.74",-2.32,-0.03%,"7,531.69","7,526.58","7,532.41"
26-Jun-2023,13:00,"7,531.06",+7.55,+0.10%,"7,524.22","7,521.99","7,531.57"
26-Jun-2023,12:55,"7,523.51",+6.31,+0.08%,"7,518.41","7,517.95","7,523.51"
26-Jun-2023,12:50,"7,517.20",+5.51,+0.07%,"7,511.38","7,511.38","7,523.54"
26-Jun-2023,12:45,"7,511.69",-14.35,-0.19%,"7,528.39","7,511.69","7,528.39"
26-Jun-2023,12:40,"7,526.04",-8.12,-0.11%,"7,532.45","7,524.54","7,538.82"
26-Jun-2023,12:35,"7,534.16",-0.67,-0.01%,"7,534.43","7,531.64","7,537.39"
26-Jun-2023,12:30,"7,534.83",-11.05,-0.15%,"7,545.68","7,534.15","7,545.68"
26-Jun-2023,12:25,"7,545.88",+4.88,+0.06%,"7,542.61","7,537.27","7,549.69"
26-Jun-2023,12:20,"7,541.00",+0.42,+0.01%,"7,540.70","7,536.06","7,551.63"
26-Jun-2023,12:15,"7,540.58",-4.11,-0.05%,"7,545.15","7,536.69","7,545.15"
26-Jun-2023,12:10,"7,544.69",-31.32,-0.41%,"7,574.68","7,543.62","7,574.68"
26-Jun-2023,12:05,"7,576.01",-8.17,-0.11%,"7,584.68","7,571.21","7,584.68"
26-Jun-2023,12:00,"7,584.18",+1.06,+0.01%,"7,583.71","7,575.13","7,584.31"
26-Jun-2023,11:55,"7,583.12",+1.88,+0.02%,"7,581.32","7,577.47","7,584.67"
26-Jun-2023,11:50,"7,581.24",+9.91,+0.13%,"7,572.26","7,571.30","7,582.71"
26-Jun-2023,11:45,"7,571.33",-13.80,-0.18%,"7,586.25","7,569.17","7,588.83"
26-Jun-2023,11:40,"7,585.13",-4.20,-0.06%,"7,589.69","7,585.13","7,593.35"
26-Jun-2023,11:35,"7,589.33",+10.30,+0.14%,"7,578.04","7,573.39","7,590.37"
26-Jun-2023,11:30,"7,579.03",+3.32,+0.04%,"7,574.68","7,573.66","7,584.96"
26-Jun-2023,11:25,"7,575.71",+0.73,+0.01%,"7,573.67","7,568.13","7,578.12"
26-Jun-2023,11:20,"7,574.98",-19.05,-0.25%,"7,593.34","7,572.22","7,596.79"
26-Jun-2023,11:15,"7,594.03",+1.31,+0.02%,"7,595.66","7,589.83","7,598.26"
26-Jun-2023,11:10,"7,592.72",-14.01,-0.18%,"7,605.80","7,589.14","7,605.80"
26-Jun-2023,11:05,"7,606.73",-14.56,-0.19%,"7,623.62","7,606.73","7,626.70"
26-Jun-2023,11:00,"7,621.29",-8.47,-0.11%,"7,632.76","7,618.78","7,633.92"
26-Jun-2023,10:55,"7,629.76",-0.83,-0.01%,"7,632.11","7,629.34","7,638.78"
26-Jun-2023,10:50,"7,630.59",+12.51,+0.16%,"7,618.19","7,617.99","7,630.59"
26-Jun-2023,10:45,"7,618.08",-7.32,-0.10%,"7,623.50","7,606.40","7,623.50"
26-Jun-2023,10:40,"7,625.40",-13.14,-0.17%,"7,637.65","7,622.54","7,639.63"
26-Jun-2023,10:35,"7,638.54",-17.05,-0.22%,"7,657.76","7,631.37","7,659.38"
26-Jun-2023,10:30,"7,655.59",-3.34,-0.04%,"7,660.71","7,652.95","7,662.77"
26-Jun-2023,10:25,"7,658.93",-2.05,-0.03%,"7,661.65","7,653.30","7,662.18"
26-Jun-2023,10:20,"7,660.98",-3.01,-0.04%,"7,664.79","7,660.98","7,671.50"
26-Jun-2023,10:15,"7,663.99",-3.84,-0.05%,"7,664.25","7,654.28","7,664.25"
26-Jun-2023,10:10,"7,667.83",+7.66,+0.10%,"7,660.82","7,660.82","7,669.72"
26-Jun-2023,10:05,"7,660.17",-3.54,-0.05%,"7,664.60","7,658.02","7,668.13"
26-Jun-2023,10:00,"7,663.71",+3.62,+0.05%,"7,658.03","7,656.20","7,665.49"
26-Jun-2023,09:55,"7,660.09",+17.31,+0.23%,"7,639.34","7,636.15","7,661.35"
26-Jun-2023,09:50,"7,642.78",+4.51,+0.06%,"7,637.32","7,637.32","7,645.17"
26-Jun-2023,09:45,"7,638.27",+3.89,+0.05%,"7,632.59","7,629.87","7,639.25"
26-Jun-2023,09:40,"7,634.38",+9.46,+0.12%,"7,629.10","7,620.41","7,634.38"
26-Jun-2023,09:35,"7,624.92",+1.57,+0.02%,"7,623.35","7,608.94","7,624.92"
23-Jun-2023,16:20,"7,623.35",+0.16,+0.00%,"7,623.35","7,623.35","7,623.35"
23-Jun-2023,16:05,"7,623.19",+0.34,+0.00%,"7,619.43","7,619.43","7,623.19"
23-Jun-2023,16:00,"7,622.85",-7.20,-0.09%,"7,624.30","7,622.85","7,634.28"
23-Jun-2023,15:55,"7,630.05",-8.17,-0.11%,"7,638.87","7,618.66","7,638.87"
23-Jun-2023,15:50,"7,638.22",+0.03,+0.00%,"7,639.89","7,635.92","7,640.44"
23-Jun-2023,15:45,"7,638.19",+3.16,+0.04%,"7,634.97","7,629.92","7,638.19"
23-Jun-2023,15:40,"7,635.03",+6.24,+0.08%,"7,631.06","7,631.06","7,637.45"
23-Jun-2023,15:35,"7,628.79",+3.36,+0.04%,"7,625.81","7,625.81","7,632.30"
23-Jun-2023,15:30,"7,625.43",+1.95,+0.03%,"7,623.87","7,621.61","7,626.88"
23-Jun-2023,15:25,"7,623.48",-8.69,-0.11%,"7,633.10","7,623.04","7,635.00"
23-Jun-2023,15:20,"7,632.17",+3.10,+0.04%,"7,626.85","7,624.26","7,632.65"
23-Jun-2023,15:15,"7,629.07",+9.61,+0.13%,"7,621.91","7,621.91","7,630.45"
23-Jun-2023,15:10,"7,619.46",+1.10,+0.01%,"7,617.75","7,616.26","7,621.84"
23-Jun-2023,15:05,"7,618.36",-5.83,-0.08%,"7,623.24","7,610.08","7,623.24"
23-Jun-2023,15:00,"7,624.19",+0.64,+0.01%,"7,623.49","7,622.56","7,626.69"
23-Jun-2023,14:55,"7,623.55",-1.44,-0.02%,"7,623.96","7,620.92","7,625.73"
23-Jun-2023,14:50,"7,624.99",-5.12,-0.07%,"7,629.45","7,619.76","7,629.45"
23-Jun-2023,14:45,"7,630.11",-7.44,-0.10%,"7,636.94","7,629.52","7,638.77"
23-Jun-2023,14:40,"7,637.55",-5.44,-0.07%,"7,645.41","7,636.79","7,647.09"
23-Jun-2023,14:35,"7,642.99",-3.14,-0.04%,"7,645.42","7,642.30","7,646.24"
23-Jun-2023,14:30,"7,646.13",-5.76,-0.08%,"7,651.92","7,640.86","7,651.92"
23-Jun-2023,14:25,"7,651.89",+4.61,+0.06%,"7,647.45","7,646.83","7,653.27"
23-Jun-2023,14:20,"7,647.28",+2.50,+0.03%,"7,644.72","7,643.96","7,649.77"
23-Jun-2023,14:15,"7,644.78",-4.98,-0.07%,"7,649.95","7,642.89","7,649.95"
23-Jun-2023,14:10,"7,649.76",-4.50,-0.06%,"7,653.50","7,647.98","7,654.25"
23-Jun-2023,14:05,"7,654.26",-0.92,-0.01%,"7,654.48","7,653.66","7,656.82"
23-Jun-2023,14:00,"7,655.18",+2.17,+0.03%,"7,653.34","7,653.34","7,658.39"
23-Jun-2023,13:55,"7,653.01",+1.73,+0.02%,"7,651.95","7,651.15","7,658.45"
23-Jun-2023,13:50,"7,651.28",-3.17,-0.04%,"7,654.33","7,650.73","7,654.33"
23-Jun-2023,13:45,"7,654.45",-5.12,-0.07%,"7,660.24","7,652.99","7,661.91"
23-Jun-2023,13:40,"7,659.57",-0.98,-0.01%,"7,660.39","7,655.64","7,660.95"
23-Jun-2023,13:35,"7,660.55",+0.29,+0.00%,"7,661.62","7,658.73","7,664.71"
23-Jun-2023,13:30,"7,660.26",-4.46,-0.06%,"7,664.91","7,658.72","7,666.16"
23-Jun-2023,13:25,"7,664.72",+1.97,+0.03%,"7,661.32","7,661.02","7,666.13"
23-Jun-2023,13:20,"7,662.75",+3.88,+0.05%,"7,659.71","7,657.42","7,663.67"
23-Jun-2023,13:15,"7,658.87",+6.79,+0.09%,"7,652.38","7,652.38","7,659.53"
23-Jun-2023,13:10,"7,652.08",+6.57,+0.09%,"7,646.66","7,642.13","7,652.60"
23-Jun-2023,13:05,"7,645.51",+0.04,+0.00%,"7,645.18","7,642.27","7,651.03"
23-Jun-2023,13:00,"7,645.47",+5.38,+0.07%,"7,639.91","7,639.91","7,647.43"
23-Jun-2023,12:55,"7,640.09",-7.05,-0.09%,"7,645.87","7,640.09","7,648.21"
23-Jun-2023,12:50,"7,647.14",-0.05,-0.00%,"7,645.59","7,641.06","7,647.14"
23-Jun-2023,12:45,"7,647.19",+2.32,+0.03%,"7,644.34","7,643.05","7,648.61"
23-Jun-2023,12:40,"7,644.87",+2.85,+0.04%,"7,639.44","7,636.62","7,646.08"
23-Jun-2023,12:35,"7,642.02",+2.31,+0.03%,"7,639.81","7,639.81","7,647.30"
23-Jun-2023,12:30,"7,639.71",+1.55,+0.02%,"7,637.26","7,636.82","7,640.58"
23-Jun-2023,12:25,"7,638.16",+1.00,+0.01%,"7,636.90","7,633.44","7,640.02"
23-Jun-2023,12:20,"7,637.16",+9.18,+0.12%,"7,627.82","7,627.55","7,639.46"
23-Jun-2023,12:15,"7,627.98",+7.66,+0.10%,"7,622.49","7,620.80","7,628.40"
23-Jun-2023,12:10,"7,620.32",+1.34,+0.02%,"7,618.46","7,617.28","7,621.22"
23-Jun-2023,12:05,"7,618.98",+2.35,+0.03%,"7,615.98","7,615.98","7,625.48"
23-Jun-2023,12:00,"7,616.63",+0.83,+0.01%,"7,616.41","7,614.93","7,618.83"
23-Jun-2023,11:55,"7,615.80",-4.76,-0.06%,"7,619.00","7,615.33","7,619.00"
23-Jun-2023,11:50,"7,620.56",+4.09,+0.05%,"7,615.50","7,613.62","7,621.20"
23-Jun-2023,11:45,"7,616.47",+5.63,+0.07%,"7,607.09","7,607.09","7,618.75"
23-Jun-2023,11:40,"7,610.84",+14.62,+0.19%,"7,595.73","7,595.73","7,610.84"
23-Jun-2023,11:35,"7,596.22",+0.39,+0.01%,"7,596.36","7,593.23","7,598.85"
23-Jun-2023,11:30,"7,595.83",-9.05,-0.12%,"7,604.73","7,592.81","7,604.73"
23-Jun-2023,11:25,"7,604.88",+0.32,+0.00%,"7,604.56","7,596.95","7,607.24"
23-Jun-2023,11:20,"7,604.56",-2.07,-0.03%,"7,606.16","7,601.42","7,610.32"
23-Jun-2023,11:15,"7,606.63",-7.48,-0.10%,"7,614.17","7,606.63","7,614.54"
23-Jun-2023,11:10,"7,614.11",+6.32,+0.08%,"7,609.71","7,609.71","7,617.54"
23-Jun-2023,11:05,"7,607.79",-1.71,-0.02%,"7,611.37","7,607.04","7,612.95"
23-Jun-2023,11:00,"7,609.50",+0.60,+0.01%,"7,609.66","7,602.88","7,610.98"
23-Jun-2023,10:55,"7,608.90",-12.10,-0.16%,"7,619.52","7,606.10","7,621.49"
23-Jun-2023,10:50,"7,621.00",-5.94,-0.08%,"7,627.60","7,616.35","7,628.67"
23-Jun-2023,10:45,"7,626.94",+9.25,+0.12%,"7,621.57","7,616.90","7,626.94"
23-Jun-2023,10:40,"7,617.69",+6.10,+0.08%,"7,611.28","7,606.92","7,617.69"
23-Jun-2023,10:35,"7,611.59",+4.41,+0.06%,"7,609.19","7,607.92","7,617.28"
23-Jun-2023,10:30,"7,607.18",-3.46,-0.05%,"7,611.86","7,602.00","7,612.24"
23-Jun-2023,10:25,"7,610.64",-3.30,-0.04%,"7,616.61","7,602.01","7,616.61"
